t_sec,cmd_vx,cmd_wz,meas_speed_tf
172.650,0.033,-0.000,0.000
172.729,0.031,0.008,0.101
172.750,0.031,-0.001,0.000
172.800,0.027,-0.002,0.129
172.850,0.023,-0.013,0.000
172.900,0.020,-0.020,0.287
172.950,0.020,-0.027,0.000
173.000,0.020,-0.027,0.271
173.050,0.021,-0.049,0.000
173.102,0.022,-0.050,0.226
173.149,0.024,-0.060,0.000
173.200,0.022,-0.081,0.456
173.251,0.014,-0.067,0.000
173.300,0.005,-0.019,0.381
173.349,0.003,-0.007,0.000
173.400,-0.001,-0.003,0.297
173.452,-0.002,-0.001,0.000
173.504,-0.004,0.011,0.338
173.550,-0.000,-0.004,0.000
173.600,0.003,-0.012,0.523
173.650,0.005,-0.020,0.000
173.700,0.001,-0.011,0.335
173.750,-0.004,-0.014,0.000
173.800,-0.004,0.012,0.307
173.850,0.005,-0.007,0.000
173.900,0.001,-0.004,0.576
173.950,-0.006,-0.012,0.000
174.000,-0.011,-0.022,0.589
174.049,-0.025,-0.012,0.000
174.100,-0.023,0.003,0.509
174.150,-0.019,-0.026,0.000
174.200,-0.017,-0.044,0.295
174.250,-0.017,-0.050,0.000
174.299,-0.017,-0.035,0.138
174.350,-0.020,-0.072,0.000
174.400,-0.020,-0.068,0.160
174.450,-0.013,-0.022,0.000
174.500,-0.011,-0.007,0.221
174.550,-0.012,-0.014,0.000
174.599,-0.027,-0.067,0.414
174.649,-0.030,-0.092,0.000
174.699,-0.023,-0.089,0.254
174.749,-0.021,-0.076,0.000
174.799,-0.019,-0.071,0.150
174.849,-0.019,-0.062,0.000
174.900,-0.013,0.001,0.320
174.949,-0.013,-0.048,0.000
175.005,-0.017,-0.053,0.121
175.050,-0.019,-0.010,0.000
175.101,-0.026,-0.055,0.110
175.150,-0.027,-0.088,0.000
175.199,-0.024,-0.060,0.251
175.249,-0.022,-0.063,0.000
175.300,-0.024,-0.063,0.181
175.350,-0.023,-0.048,0.000
175.400,-0.022,-0.052,0.180
175.450,-0.028,-0.055,0.000
175.500,-0.023,-0.067,0.179
175.550,-0.030,-0.065,0.000
175.600,-0.029,-0.065,0.290
175.650,-0.022,-0.057,0.000
175.700,-0.021,-0.053,0.274
175.750,-0.019,-0.056,0.000
175.800,-0.020,-0.057,0.239
175.850,-0.019,-0.057,0.000
175.900,-0.025,-0.055,0.186
175.950,-0.024,-0.024,0.000
175.999,-0.019,-0.049,0.095
176.050,-0.014,-0.038,0.000
176.100,-0.004,0.000,0.056
176.151,-0.007,-0.007,0.000
176.200,-0.013,-0.020,0.172
176.253,-0.014,-0.035,0.000
176.300,-0.007,0.001,0.126
176.350,-0.004,-0.017,0.000
176.399,-0.001,-0.001,0.069
176.450,-0.007,-0.016,0.000
176.500,-0.003,0.019,0.123
176.550,-0.016,-0.052,0.000
176.600,-0.013,0.002,0.235
176.650,-0.009,-0.017,0.000
176.700,-0.007,-0.011,0.243
176.761,-0.007,-0.021,0.000
176.800,-0.007,-0.003,0.375
176.850,-0.006,-0.020,0.000
176.899,-0.008,-0.009,0.243
176.952,-0.010,-0.016,0.000
177.002,-0.012,-0.021,0.182
177.050,-0.010,0.001,0.000
177.101,-0.006,-0.010,0.139
177.150,-0.001,-0.009,0.000
177.200,0.003,-0.010,0.130
177.250,0.012,-0.034,0.000
177.301,0.006,-0.020,0.194
177.349,0.006,-0.014,0.000
177.400,0.007,-0.014,0.211
177.450,0.004,-0.004,0.000
177.500,0.012,-0.037,0.323
177.550,0.016,-0.042,0.000
177.600,0.013,-0.032,0.265
177.649,0.016,-0.036,0.000
177.700,0.019,-0.033,0.261
177.750,0.019,-0.043,0.000
177.800,0.013,-0.049,0.278
177.850,0.011,-0.058,0.000
177.900,0.015,-0.053,0.425
177.951,0.020,-0.059,0.000
178.000,0.011,-0.047,0.045
178.050,0.011,-0.047,0.207
178.102,0.016,-0.058,0.463
178.153,0.021,-0.079,0.000
178.200,0.021,-0.082,0.344
178.250,0.020,-0.077,0.000
178.300,0.025,-0.066,0.307
178.350,0.021,-0.051,0.000
178.401,0.020,-0.045,0.200
178.450,0.019,-0.048,0.000
178.503,0.021,-0.054,0.021
178.550,0.018,-0.058,0.000
178.601,0.018,-0.064,0.048
178.650,0.014,-0.050,0.000
178.701,0.012,-0.029,0.104
178.750,0.015,-0.026,0.000
178.800,0.020,-0.039,0.210
178.850,0.020,-0.046,0.000
178.900,0.026,-0.059,0.172
178.950,0.025,-0.044,0.000
179.002,0.024,-0.054,0.096
179.050,0.021,-0.051,0.000
179.100,0.013,-0.041,0.068
179.149,0.009,-0.027,0.000
179.200,0.011,-0.046,0.123
179.250,0.012,-0.038,0.000
179.300,0.007,-0.027,0.115
179.350,0.004,-0.012,0.000
179.400,0.005,-0.018,0.154
179.450,0.007,-0.017,0.000
179.500,0.003,-0.012,0.173
179.550,0.004,-0.017,0.000
179.601,0.003,-0.006,0.332
179.650,0.003,-0.016,0.000
179.700,0.008,-0.025,0.107
179.750,0.015,-0.052,0.000
179.802,0.015,-0.052,0.155
179.850,0.015,-0.062,0.086
179.901,0.012,-0.057,0.295
179.952,0.007,-0.035,0.000
180.004,0.005,-0.021,0.133
180.050,0.003,-0.013,0.000
180.100,0.004,-0.019,0.144
180.150,0.003,-0.015,0.000
180.201,0.008,-0.020,0.083
180.250,0.002,-0.008,0.000
180.300,0.006,-0.021,0.170
180.350,0.004,-0.012,0.000
180.400,0.005,-0.018,0.140
180.450,0.003,-0.010,0.000
180.500,0.003,-0.011,0.136
180.550,0.006,-0.010,0.000
180.600,0.004,-0.003,0.154
180.650,0.003,0.004,0.000
180.700,0.002,0.004,0.231
180.750,0.003,0.006,0.000
180.800,0.003,-0.002,0.151
180.850,-0.000,0.002,0.000
180.900,0.000,0.001,0.592
180.951,-0.005,0.004,0.000
181.001,-0.008,0.004,0.508
181.052,-0.011,-0.013,0.000
181.100,-0.010,-0.022,0.348
181.150,-0.017,-0.036,0.000
181.201,-0.017,-0.037,0.318
181.250,-0.012,-0.025,0.000
181.300,-0.013,-0.018,0.335
181.350,-0.016,-0.030,0.000
181.402,-0.016,-0.046,0.174
181.450,-0.015,-0.030,0.000
181.500,-0.012,-0.018,0.336
181.550,-0.016,-0.024,0.000
181.600,-0.017,-0.050,0.287
181.650,-0.014,-0.037,0.000
181.704,-0.016,-0.048,0.264
181.752,-0.021,-0.062,0.000
181.801,-0.021,-0.074,0.219
181.850,-0.021,-0.027,0.000
181.900,-0.024,-0.047,0.083
181.950,-0.019,-0.026,0.000
182.000,-0.014,-0.033,0.095
182.050,-0.014,-0.011,0.000
182.101,-0.016,-0.032,0.242
182.150,-0.017,-0.037,0.000
182.200,-0.022,-0.041,0.160
182.250,-0.018,-0.053,0.000
182.300,-0.021,-0.034,0.135
182.350,-0.023,-0.039,0.000
182.400,-0.019,-0.047,0.077
182.450,-0.017,-0.066,0.000
182.500,-0.019,-0.029,0.012
182.550,-0.019,-0.048,0.000
182.600,-0.020,-0.047,0.143
182.650,-0.021,-0.060,0.000
